Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
2016221N19163,2016,08, WP, MM,CONSON,2016-08-08 00:00:00, TS, 17.40, 161.70,  0.0, 1008.0,tokyo,-100.000,   1.521,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-08 06:00:00, TS, 17.10, 161.40,  0.0, 1006.0,tokyo,-100.000,   4.459,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-08 12:00:00, TS, 17.00, 160.80,  0.0, 1006.0,tokyo,-100.000,   4.459,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-08 18:00:00, TS, 17.00, 160.10,  0.0, 1002.0,tokyo,-100.000,  15.757,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-09 00:00:00, TS, 16.90, 159.30, 35.0, 1000.0,tokyo,   0.000,  21.041,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-09 06:00:00, TS, 16.80, 158.70, 40.0,  996.0,tokyo,  10.928,  33.112,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-09 12:00:00, TS, 17.00, 157.80, 45.0,  990.0,tokyo,  22.064,  48.188,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-09 18:00:00, TS, 17.70, 156.90, 45.0,  990.0,tokyo,  22.064,  48.188,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-10 00:00:00, TS, 18.00, 156.00, 45.0,  990.0,tokyo,  22.064,  48.188,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-10 06:00:00, TS, 18.60, 155.10, 45.0,  990.0,tokyo,  22.064,  48.188,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-10 12:00:00, TS, 18.90, 154.40, 45.0,  990.0,tokyo,  22.064,  48.188,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-10 18:00:00, TS, 19.60, 154.00, 45.0,  990.0,tokyo,  22.064,  48.188,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-11 00:00:00, TS, 20.00, 153.60, 45.0,  990.0,tokyo,  22.064,  48.188,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-11 06:00:00, TS, 20.50, 154.00, 45.0,  990.0,tokyo,  22.064,  48.188,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-11 12:00:00, TS, 21.90, 154.30, 45.0,  990.0,tokyo,  22.064,  48.188,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-11 18:00:00, TS, 23.50, 155.00, 45.0,  990.0,tokyo,  22.064,  48.188,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-12 00:00:00, TS, 25.20, 155.50, 45.0,  990.0,tokyo,  22.064,  48.188,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-12 06:00:00, TS, 26.20, 155.70, 40.0,  990.0,tokyo,  10.928,  48.188,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-12 12:00:00, TS, 28.00, 156.40, 40.0,  990.0,tokyo,  10.928,  48.188,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-12 18:00:00, TS, 28.90, 156.60, 40.0,  990.0,tokyo,  10.928,  48.188,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-13 00:00:00, TS, 29.90, 155.50, 40.0,  990.0,tokyo,  10.928,  48.188,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-13 06:00:00, TS, 31.60, 154.30, 45.0,  985.0,tokyo,  22.064,  55.687,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-13 12:00:00, TS, 32.60, 153.10, 45.0,  985.0,tokyo,  22.064,  55.687,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-13 18:00:00, TS, 33.90, 152.20, 45.0,  985.0,tokyo,  22.064,  55.687,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-14 00:00:00, TS, 35.70, 151.10, 45.0,  985.0,tokyo,  22.064,  55.687,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-14 06:00:00, TS, 38.10, 149.50, 45.0,  985.0,tokyo,  22.064,  55.687,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-14 12:00:00, TS, 40.20, 148.00, 40.0,  990.0,tokyo,  10.928,  48.188,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-14 18:00:00, TS, 42.10, 145.90, 40.0,  990.0,tokyo,  10.928,  48.188,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-14 23:00:00, TS, 43.30, 145.50, 40.0,  988.0,tokyo,  10.928,  54.580,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-15 00:00:00, ET, 43.60, 145.60,  0.0,  990.0,tokyo,-100.000,  48.188,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-15 06:00:00, ET, 46.30, 145.40,  0.0,  992.0,tokyo,-100.000,  43.677,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-15 12:00:00, ET, 48.80, 146.10,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-15 18:00:00, ET, 53.20, 145.20,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-16 00:00:00, ET, 56.10, 142.60,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-16 06:00:00, ET, 57.20, 142.00,  0.0,  998.0,tokyo,-100.000,  27.967,main
2016221N19163,2016,08, WP, MM,CONSON,2016-08-16 12:00:00, ET, 58.70, 143.10,  0.0, 1000.0,tokyo,-100.000,  21.041,main
2016223N22089,2016,03, NI, BB,NOT NAMED,2016-08-09 09:00:00, NR, 22.00,  88.50, 25.0,  996.0,newdelhi,   2.297,  48.006,main
2016223N22089,2016,03, NI, BB,NOT NAMED,2016-08-09 12:00:00, NR, 22.00,  88.50, 25.0,  996.0,newdelhi,   2.297,  48.006,main
2016223N22089,2016,03, NI, BB,NOT NAMED,2016-08-09 18:00:00, NR, 22.50,  89.00, 25.0,  995.0,newdelhi,   2.297,  57.304,main
2016223N22089,2016,03, NI, BB,NOT NAMED,2016-08-10 00:00:00, NR, 22.80,  89.70, 25.0,  995.0,newdelhi,   2.297,  57.304,main
2016223N22089,2016,03, NI, BB,NOT NAMED,2016-08-10 03:00:00, NR, 23.00,  89.40, 30.0,  994.0,newdelhi,  19.647,  58.073,main
2016223N22089,2016,03, NI, BB,NOT NAMED,2016-08-10 06:00:00, NR, 23.10,  89.30, 30.0,  994.0,newdelhi,  19.647,  58.073,main
2016223N22089,2016,03, NI, BB,NOT NAMED,2016-08-10 12:00:00, NR, 23.40,  89.10, 30.0,  994.0,newdelhi,  19.647,  58.073,main
2016223N22089,2016,03, NI, BB,NOT NAMED,2016-08-10 18:00:00, NR, 23.60,  88.50, 30.0,  994.0,newdelhi,  19.647,  58.073,main
2016223N22089,2016,03, NI, BB,NOT NAMED,2016-08-11 00:00:00, NR, 23.80,  87.80, 30.0,  994.0,newdelhi,  19.647,  58.073,main
2016223N22089,2016,03, NI, BB,NOT NAMED,2016-08-11 03:00:00, NR, 24.00,  87.40, 30.0,  994.0,newdelhi,  19.647,  58.073,main
2016223N22089,2016,03, NI, BB,NOT NAMED,2016-08-11 06:00:00, NR, 24.00,  87.00, 25.0,  996.0,newdelhi,   2.297,  48.006,main
2016223N22089,2016,03, NI, BB,NOT NAMED,2016-08-11 12:00:00, NR, 24.00,  86.50, 25.0,  996.0,newdelhi,   2.297,  48.006,main
2016223N22089,2016,03, NI, BB,NOT NAMED,2016-08-11 18:00:00, NR, 24.00,  85.70, 25.0,  996.0,newdelhi,   2.297,  48.006,main
2016223N22089,2016,03, NI, BB,NOT NAMED,2016-08-12 00:00:00, NR, 24.00,  85.00, 25.0,  996.0,newdelhi,   2.297,  48.006,main
2016223N22089,2016,03, NI, BB,NOT NAMED,2016-08-12 03:00:00, NR, 24.00,  84.50, 25.0,  996.0,newdelhi,   2.297,  48.006,main
2016223N22089,2016,03, NI, BB,NOT NAMED,2016-08-12 06:00:00, NR, 24.00,  84.50, 25.0,  996.0,newdelhi,   2.297,  48.006,main
2016223N22089,2016,03, NI, BB,NOT NAMED,2016-08-12 12:00:00, NR, 24.20,  84.50, 25.0,  996.0,newdelhi,   2.297,  48.006,main
2016223N22089,2016,03, NI, BB,NOT NAMED,2016-08-12 18:00:00, NR, 24.40,  84.00, 20.0,  996.0,newdelhi,   0.565,  48.006,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-12 00:00:00, TS, 16.00, 137.60,  0.0, 1002.0,tokyo,-100.000,  15.757,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-12 06:00:00, TS, 16.30, 138.00,  0.0, 1002.0,tokyo,-100.000,  15.757,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-12 12:00:00, TS, 16.80, 138.60,  0.0, 1002.0,tokyo,-100.000,  15.757,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-12 18:00:00, TS, 17.20, 139.40,  0.0, 1002.0,tokyo,-100.000,  15.757,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-13 00:00:00, TS, 17.70, 139.90,  0.0, 1002.0,tokyo,-100.000,  15.757,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-13 06:00:00, TS, 18.80, 140.70,  0.0, 1000.0,tokyo,-100.000,  21.041,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-13 12:00:00, TS, 19.80, 141.90,  0.0, 1000.0,tokyo,-100.000,  21.041,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-13 18:00:00, TS, 20.90, 142.90, 35.0,  994.0,tokyo,   0.000,  39.314,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-14 00:00:00, TS, 22.00, 143.60, 35.0,  994.0,tokyo,   0.000,  39.314,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-14 06:00:00, TS, 23.40, 144.20, 40.0,  992.0,tokyo,  10.928,  43.677,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-14 12:00:00, TS, 24.60, 144.50, 45.0,  990.0,tokyo,  22.064,  48.188,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-14 18:00:00, TS, 25.70, 144.80, 50.0,  985.0,tokyo,  33.442,  55.687,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-15 00:00:00, TS, 27.10, 145.00, 50.0,  985.0,tokyo,  33.442,  55.687,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-15 06:00:00, TS, 28.10, 144.50, 50.0,  985.0,tokyo,  33.442,  55.687,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-15 12:00:00, TS, 29.40, 143.80, 45.0,  985.0,tokyo,  22.064,  55.687,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-15 18:00:00, TS, 30.50, 143.00, 45.0,  985.0,tokyo,  22.064,  55.687,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-16 00:00:00, TS, 31.60, 142.50, 50.0,  980.0,tokyo,  33.442,  63.058,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-16 06:00:00, TS, 33.40, 141.40, 50.0,  980.0,tokyo,  33.442,  63.058,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-16 12:00:00, TS, 34.40, 141.00, 50.0,  980.0,tokyo,  33.442,  63.058,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-16 18:00:00, TS, 35.80, 141.20, 50.0,  980.0,tokyo,  33.442,  63.058,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-17 00:00:00, TS, 37.80, 141.70, 55.0,  980.0,tokyo,  43.392,  63.058,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-17 03:00:00, TS, 39.00, 142.20, 55.0,  980.0,tokyo,  43.392,  63.058,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-17 06:00:00, TS, 40.80, 142.70, 55.0,  980.0,tokyo,  43.392,  63.058,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-17 08:00:00, TS, 41.80, 143.00, 55.0,  980.0,tokyo,  43.392,  63.058,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-17 09:00:00, TS, 42.30, 143.10, 55.0,  980.0,tokyo,  43.392,  63.058,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-17 12:00:00, TS, 44.30, 143.10, 55.0,  984.0,tokyo,  43.392,  62.283,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-17 18:00:00, ET, 47.70, 144.60,  0.0,  984.0,tokyo,-100.000,  62.283,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-18 00:00:00, ET, 51.20, 145.30,  0.0,  982.0,tokyo,-100.000,  62.911,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-18 06:00:00, ET, 54.60, 146.70,  0.0,  980.0,tokyo,-100.000,  63.058,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-18 12:00:00, ET, 58.10, 147.60,  0.0,  982.0,tokyo,-100.000,  62.911,main
2016225N16138,2016,09, WP, MM,CHANTHU,2016-08-18 18:00:00, ET, 60.70, 149.10,  0.0,  986.0,tokyo,-100.000,  55.364,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-15 06:00:00, TS, 21.70, 117.00,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-15 12:00:00, TS, 21.70, 116.30,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-15 18:00:00, TS, 21.70, 115.40,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-16 00:00:00, TS, 21.80, 114.70,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-16 06:00:00, TS, 21.70, 114.00,  0.0,  994.0,tokyo,-100.000,  39.314,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-16 12:00:00, TS, 21.60, 113.50,  0.0,  994.0,tokyo,-100.000,  39.314,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-16 18:00:00, TS, 21.50, 113.30,  0.0,  992.0,tokyo,-100.000,  43.677,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-17 00:00:00, TS, 21.50, 113.20,  0.0,  992.0,tokyo,-100.000,  43.677,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-17 06:00:00, TS, 21.50, 113.10,  0.0,  992.0,tokyo,-100.000,  43.677,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-17 12:00:00, TS, 21.40, 112.90,  0.0,  990.0,tokyo,-100.000,  48.188,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-17 18:00:00, TS, 21.10, 112.20, 35.0,  985.0,tokyo,   0.000,  55.687,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-18 00:00:00, TS, 20.90, 111.30, 35.0,  985.0,tokyo,   0.000,  55.687,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-18 06:00:00, TS, 20.80, 110.30, 35.0,  985.0,tokyo,   0.000,  55.687,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-18 12:00:00, TS, 20.50, 109.20, 35.0,  985.0,tokyo,   0.000,  55.687,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-18 18:00:00, TS, 20.50, 108.20, 40.0,  980.0,tokyo,  10.928,  63.058,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-19 00:00:00, TS, 20.50, 107.30, 40.0,  980.0,tokyo,  10.928,  63.058,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-19 06:00:00, TS, 20.60, 106.40, 40.0,  980.0,tokyo,  10.928,  63.058,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-19 12:00:00, TS, 20.80, 104.80,  0.0,  990.0,tokyo,-100.000,  48.188,main
2016228N22117,2016,10, WP, MM,DIANMU,2016-08-19 18:00:00, TS, 21.20, 102.50,  0.0,  994.0,tokyo,-100.000,  39.314,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-17 00:00:00, DS, 12.40,-106.50, 25.0, 1008.0,atcf,   5.031,  15.951,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-17 06:00:00, DS, 13.10,-106.90, 25.0, 1007.0,atcf,   5.031,  21.551,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-17 12:00:00, DS, 13.80,-107.30, 25.0, 1007.0,atcf,   5.031,  21.551,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-17 18:00:00, DS, 14.60,-107.80, 25.0, 1007.0,atcf,   5.031,  21.551,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-18 00:00:00, DS, 15.40,-108.30, 25.0, 1006.0,atcf,   5.031,  26.919,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-18 06:00:00, DS, 16.20,-108.80, 25.0, 1006.0,atcf,   5.031,  26.919,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-18 12:00:00, TS, 16.90,-109.20, 30.0, 1005.0,atcf,  17.645,  32.311,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-18 18:00:00, TS, 17.40,-109.70, 30.0, 1005.0,atcf,  17.645,  32.311,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-19 00:00:00, TS, 17.70,-110.10, 30.0, 1005.0,atcf,  17.645,  32.311,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-19 06:00:00, TS, 18.00,-110.60, 35.0, 1004.0,atcf,  32.623,  38.284,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-19 12:00:00, TS, 18.30,-111.10, 35.0, 1004.0,atcf,  32.623,  38.284,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-19 18:00:00, TS, 18.60,-111.50, 35.0, 1004.0,atcf,  32.623,  38.284,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-20 00:00:00, TS, 19.10,-111.80, 40.0, 1003.0,atcf,  42.727,  42.121,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-20 06:00:00, TS, 19.50,-112.10, 40.0, 1003.0,atcf,  42.727,  42.121,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-20 12:00:00, TS, 19.80,-112.40, 45.0, 1002.0,atcf,  50.436,  45.642,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-20 18:00:00, TS, 20.10,-112.70, 40.0, 1003.0,atcf,  42.727,  42.121,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-21 00:00:00, TS, 20.40,-113.10, 40.0, 1003.0,atcf,  42.727,  42.121,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-21 06:00:00, TS, 20.70,-113.70, 35.0, 1005.0,atcf,  32.623,  32.311,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-21 12:00:00, TS, 21.00,-114.40, 40.0, 1002.0,atcf,  42.727,  45.642,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-21 18:00:00, TS, 21.30,-115.00, 45.0, 1000.0,atcf,  50.436,  51.359,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-22 00:00:00, TS, 21.60,-115.60, 45.0, 1000.0,atcf,  50.436,  51.359,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-22 06:00:00, TS, 21.80,-116.20, 45.0, 1001.0,atcf,  50.436,  49.193,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-22 12:00:00, TS, 21.90,-116.80, 45.0, 1001.0,atcf,  50.436,  49.193,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-22 18:00:00, TS, 21.90,-117.50, 40.0, 1003.0,atcf,  42.727,  42.121,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-23 00:00:00, TS, 21.90,-118.20, 35.0, 1004.0,atcf,  32.623,  38.284,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-23 06:00:00, TS, 22.10,-119.00, 30.0, 1006.0,atcf,  17.645,  26.919,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-23 12:00:00, DS, 22.60,-119.80, 30.0, 1008.0,atcf,  17.645,  15.951,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-23 18:00:00, DS, 23.20,-120.60, 30.0, 1009.0,atcf,  17.645,   9.984,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-24 00:00:00, DS, 23.50,-121.50, 25.0, 1010.0,atcf,   5.031,   5.681,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-24 06:00:00, DS, 23.70,-122.50, 25.0, 1010.0,atcf,   5.031,   5.681,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-24 12:00:00, DS, 23.80,-123.50, 25.0, 1011.0,atcf,   5.031,   3.780,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-24 18:00:00, DS, 23.90,-124.50, 25.0, 1012.0,atcf,   5.031,   2.140,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-25 00:00:00, DS, 23.90,-125.50, 20.0, 1012.0,atcf,   0.874,   2.140,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-25 06:00:00, DS, 23.80,-126.60, 20.0, 1013.0,atcf,   0.874,   1.348,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-25 12:00:00, DS, 23.80,-127.70, 20.0, 1013.0,atcf,   0.874,   1.348,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-25 18:00:00, DS, 23.70,-128.70, 20.0, 1014.0,atcf,   0.874,   0.775,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-26 00:00:00, DS, 23.60,-129.70, 20.0, 1014.0,atcf,   0.874,   0.775,main
2016230N12254,2016,13, EP, MM,KAY,2016-08-26 06:00:00, DS, 23.50,-130.70, 20.0, 1014.0,atcf,   0.874,   0.775,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-16 18:00:00, TS, 12.00, -32.20, 25.0, 1009.0,atcf,   5.031,   9.984,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-17 00:00:00, TS, 12.40, -33.60, 30.0, 1008.0,atcf,  17.645,  15.951,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-17 06:00:00, TS, 12.90, -34.80, 30.0, 1008.0,atcf,  17.645,  15.951,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-17 12:00:00, TS, 13.70, -36.00, 35.0, 1007.0,atcf,  32.623,  21.551,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-17 18:00:00, TS, 14.50, -37.30, 35.0, 1007.0,atcf,  32.623,  21.551,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-18 00:00:00, TS, 15.20, -38.50, 35.0, 1007.0,atcf,  32.623,  21.551,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-18 06:00:00, TS, 15.70, -39.40, 40.0, 1006.0,atcf,  42.727,  26.919,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-18 12:00:00, TS, 16.10, -40.10, 40.0, 1006.0,atcf,  42.727,  26.919,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-18 18:00:00, TS, 16.50, -40.80, 40.0, 1005.0,atcf,  42.727,  32.311,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-19 00:00:00, TS, 16.90, -41.50, 45.0, 1004.0,atcf,  50.436,  38.284,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-19 06:00:00, TS, 17.30, -42.30, 45.0, 1004.0,atcf,  50.436,  38.284,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-19 12:00:00, TS, 17.70, -43.10, 40.0, 1005.0,atcf,  42.727,  32.311,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-19 18:00:00, TS, 18.00, -43.90, 40.0, 1006.0,atcf,  42.727,  26.919,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-20 00:00:00, TS, 18.50, -44.90, 40.0, 1005.0,atcf,  42.727,  32.311,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-20 06:00:00, TS, 19.20, -46.10, 40.0, 1005.0,atcf,  42.727,  32.311,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-20 12:00:00, TS, 20.00, -47.20, 45.0, 1004.0,atcf,  50.436,  38.284,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-20 18:00:00, TS, 20.80, -48.40, 45.0, 1004.0,atcf,  50.436,  38.284,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-21 00:00:00, TS, 21.50, -49.60, 45.0, 1004.0,atcf,  50.436,  38.284,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-21 06:00:00, TS, 22.10, -51.10, 40.0, 1005.0,atcf,  42.727,  32.311,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-21 12:00:00, TS, 22.60, -52.60, 35.0, 1006.0,atcf,  32.623,  26.919,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-21 18:00:00, TS, 23.10, -54.20, 35.0, 1006.0,atcf,  32.623,  26.919,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-22 00:00:00, TS, 23.70, -55.90, 35.0, 1007.0,atcf,  32.623,  21.551,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-22 06:00:00, TS, 24.20, -57.60, 30.0, 1008.0,atcf,  17.645,  15.951,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-22 12:00:00, TS, 24.50, -59.10, 30.0, 1008.0,atcf,  17.645,  15.951,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-22 18:00:00, TS, 25.00, -60.50, 30.0, 1009.0,atcf,  17.645,   9.984,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-23 00:00:00, TS, 25.30, -61.70, 30.0, 1010.0,atcf,  17.645,   5.681,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-23 06:00:00, TS, 25.60, -62.90, 25.0, 1012.0,atcf,   5.031,   2.140,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-23 12:00:00, DS, 25.90, -64.00, 20.0, 1014.0,atcf,   0.874,   0.775,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-23 18:00:00, DS, 26.30, -64.90, 20.0, 1015.0,atcf,   0.874,   0.463,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-24 00:00:00, DS, 26.70, -65.80, 20.0, 1016.0,atcf,   0.874,   0.283,main
2016230N12328,2016,06, NA, NA,FIONA,2016-08-24 06:00:00, DS, 27.10, -66.70, 20.0, 1016.0,atcf,   0.874,   0.283,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-17 00:00:00, TS, 15.30, 138.90,  0.0, 1002.0,tokyo,-100.000,  15.757,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-17 06:00:00, TS, 15.20, 139.90,  0.0,  998.0,tokyo,-100.000,  27.967,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-17 12:00:00, TS, 15.20, 140.70,  0.0,  998.0,tokyo,-100.000,  27.967,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-17 18:00:00, TS, 15.10, 141.30,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-18 00:00:00, TS, 15.20, 142.00,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-18 06:00:00, TS, 15.60, 142.80,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-18 12:00:00, TS, 16.10, 143.10,  0.0,  996.0,tokyo,-100.000,  33.112,main
2016230N15138,2016,11, WP, MM,MINDULLE,2016-08-18 18:00:00, TS, 16.60, 143.10,  0.0,  996.0,tokyo,-100.000,  33.112,main
